0,5;0,005487;-48;0,970388;0,000000;0,000000
0,5;0,005570;-48;0,972593;0,000000;0,000000
0,5;0,007032;-49;0,970389;0,000000;0,000000
0,5;0,010985;-49;0,956015;0,000000;0,000000
0,5;0,018302;-48;0,928865;0,000000;0,000000
0,5;0,011268;-48;0,955407;0,000000;0,000000
0,5;0,007169;-49;0,965592;0,000000;0,000000
0,5;0,010892;-48;0,947600;0,000000;0,000000
0,5;0,020799;-49;0,926048;0,000000;0,000000
0,5;0,008621;-48;0,960021;0,000000;0,000000
0,5;0,009891;-49;0,962281;0,000000;0,000000
0,5;0,024367;-49;0,942622;0,000000;0,000000
0,5;0,008855;-48;0,956521;0,000000;0,000000
0,5;0,006747;-48;0,962518;0,000000;0,000000
0,5;0,010974;-48;0,944705;0,000000;0,000000
0,5;0,006821;-48;0,969103;0,000000;0,000000
0,5;0,005323;-47;0,977684;0,000000;0,000000
0,5;0,006244;-48;0,969913;0,000000;0,000000
0,5;0,016727;-48;0,930559;0,000000;0,000000
0,5;0,007247;-49;0,966271;0,000000;0,000000
0,5;0,011691;-48;0,944467;0,000000;0,000000
0,5;0,005470;-49;0,972806;0,000000;0,000000
0,5;0,010030;-48;0,956939;0,000000;0,000000
0,5;0,024440;-48;0,928855;0,000000;0,000000
0,5;0,006661;-48;0,969159;0,000000;0,000000
0,5;0,007862;-48;0,967487;0,000000;0,000000
1;0,030072;-49;0,905141;0,000000;0,000000
1;0,024510;-49;0,905164;0,000000;0,000000
1;0,046939;-49;0,871738;0,000000;0,000000
1;0,033747;-48;0,891336;0,000000;0,000000
1;0,066854;-48;0,856577;0,000000;0,000000
1;0,048930;-49;0,859654;0,000000;0,000000
1;0,048419;-49;0,867923;0,000000;0,000000
1;0,045199;-49;0,857436;0,000000;0,000000
1;0,050236;-49;0,853187;0,000000;0,000000
1;0,036637;-49;0,870786;0,000000;0,000000
1;0,057486;-49;0,844668;0,000000;0,000000
1;0,032685;-49;0,895264;0,000000;0,000000
1;0,035943;-49;0,888628;0,000000;0,000000
1;0,070984;-49;0,811172;0,000000;0,000000
1;0,063459;-48;0,800285;0,000000;0,000000
1;0,069154;-48;0,827596;0,000000;0,000000
1;0,024673;-49;0,906058;0,000000;0,000000
1;0,031340;-48;0,912683;0,000000;0,000000
1;0,107566;-49;0,750647;0,000000;0,000000
1;0,050326;-48;0,839388;0,000000;0,000000
1;0,041795;-48;0,863494;0,000000;0,000000
1;0,047535;-49;0,859875;0,000000;0,000000
1;0,040512;-49;0,881959;0,000000;0,000000
1;0,055808;-50;0,843706;0,000000;0,000000
1;0,061312;-48;0,826819;0,000000;0,000000
1,5;0,046317;-66;0,883790;0,000000;0,000000
1,5;0,060478;-67;0,873269;0,000000;0,000000
1,5;0,077466;-67;0,826924;0,000000;0,000000
1,5;0,056893;-67;0,889560;0,000000;0,000000
1,5;0,036396;-66;0,919625;0,000000;0,000000
1,5;0,056278;-67;0,900996;0,000000;0,000000
1,5;0,048591;-67;0,899488;0,000000;0,000000
1,5;0,055344;-67;0,881829;0,000000;0,000000
1,5;0,064602;-68;0,867551;0,000000;0,000000
1,5;0,118804;-68;0,792877;0,000000;0,000000
1,5;0,060600;-68;0,872146;0,000000;0,000000
1,5;0,046591;-66;0,877234;0,000000;0,000000
1,5;0,087350;-67;0,809107;0,000000;0,000000
1,5;0,049926;-66;0,893461;0,000000;0,000000
1,5;0,143473;-67;0,796904;0,000000;0,000000
1,5;0,042254;-66;0,906622;0,000000;0,000000
1,5;0,048939;-67;0,897428;0,000000;0,000000
1,5;0,064438;-67;0,862238;0,000000;0,000000
1,5;0,048623;-67;0,893980;0,000000;0,000000
1,5;0,045859;-66;0,895793;0,000000;0,000000
1,5;0,048255;-64;0,869335;0,000000;0,000000
1,5;0,097391;-65;0,794432;0,000000;0,000000
1,5;0,061027;-65;0,849813;0,000000;0,000000
1,5;0,055291;-64;0,842560;0,000000;0,000000
1,5;0,072289;-65;0,806371;0,000000;0,000000
2;0,003972;-55;0,984134;0,000000;0,000000
