15;0.178432;-68;0.618379;0.175448;0.323708
15;0.136126;-68;0.700500;0.175041;0.323708
15;0.121149;-68;0.767008;0.172402;0.323708
15;0.091318;-68;0.830265;0.167238;0.278591
15;0.140845;-68;0.709596;0.162645;0.278591
15;0.150712;-68;0.691942;0.162662;0.278591
18;0.261618;-79;0.508275;0.165585;0.278591
18;0.309480;-77;0.288782;0.165585;0.278591
18;0.290451;-80;0.461047;0.167933;0.290451
18;0.284906;-80;0.493575;0.170268;0.290451
18;0.263334;-85;0.417878;0.171491;0.309480
18;0.240065;-83;0.448876;0.172627;0.309480
18;0.356849;-81;0.441987;0.174505;0.356849
18;0.267953;-82;0.592211;0.174742;0.356849
18;0.344255;-82;0.367431;0.180163;0.409509
18;0.354018;-82;0.358174;0.240224;0.462431
18;0.214280;-79;0.527299;0.248856;0.462431
18;0.319084;-80;0.250947;0.276406;0.472699
18;0.426926;-78;0.362351;0.300194;0.506379
18;0.518928;-78;0.118502;0.305433;0.510366
22;0.238972;-88;0.027561;0.332262;0.518928
22;0.344532;-88;0.140011;0.336797;0.518928
22;0.395905;-87;0.081843;0.340816;0.518928
22;0.324760;-87;0.025798;0.341579;0.518928
22;0.221237;-88;0.160124;0.340164;0.518928
22;0.380058;-87;0.008969;0.343792;0.518928
22;0.349005;-87;0.167064;0.344378;0.518928
22;0.368562;-87;0.159631;0.347109;0.518928
22;0.274844;-84;0.477688;0.338916;0.518928
22;0.316419;-86;0.089762;0.337056;0.510366
22;0.221837;-84;0.397583;0.337135;0.510366
22;0.186166;-85;0.303469;0.334857;0.510366
22;0.289166;-86;0.204341;0.335997;0.510366
22;0.280844;-87;0.194233;0.332693;0.510366
22;0.312458;-87;0.103908;0.333320;0.510366
22;0.274067;-85;0.125572;0.330757;0.510366
22;0.313290;-86;0.233058;0.332868;0.510366
22;0.129058;-36;0.780638;0.318630;0.506379
22;0.089052;-25;0.897859;0.315277;0.506379
22;0.053084;-21;0.936105;0.307696;0.499713
22;0.172729;-41;0.712633;0.306362;0.499713
22;0.224823;-46;0.636262;0.301544;0.499713
22;0.273598;-58;0.582714;0.298136;0.499713
