0.5;-47;11;1;7;1;1;1;1;0;0;0;-95;1;13;2;15057406;0;82;0
0.5;-47;11;1;7;1;1;1;1;0;0;0;-95;3;13;2;15057856;0;133;0
0.5;-61;11;1;7;1;1;1;1;1;0;1;-95;2;13;2;15058136;0;310;0
0.5;-61;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;15058471;0;328;0
0.5;-61;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;15059321;0;328;0
0.5;-47;11;1;7;1;1;1;1;0;0;0;-95;1;13;2;6375690;0;82;0
0.5;-37;11;0;0;0;0;0;0;0;0;0;-95;0;13;2;6532477;0;37;0
0.5;-62;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;6532825;0;82;0
0.5;-46;11;1;6;1;1;1;1;0;0;0;-95;3;13;2;8162457;0;132;0
0.5;-61;11;1;7;1;1;1;1;1;0;1;-95;2;13;2;8167277;0;310;0
0.5;-61;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;8167665;0;82;0
0.5;-46;11;1;6;1;1;1;1;0;0;0;-95;1;13;2;8170661;0;83;0
0.5;-47;11;1;7;1;1;1;1;0;0;0;-95;1;13;2;8171009;0;82;0
0.5;-61;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;8956145;0;82;0
0.5;-47;11;1;7;1;1;1;1;0;0;0;-95;1;13;2;8957258;0;82;0
1;-65;11;1;7;1;1;1;1;0;0;0;-95;1;13;2;44693400;0;82;0
1;-54;11;0;0;0;0;0;0;0;0;0;-95;0;13;2;44853008;0;37;0
1;-64;11;1;7;1;1;1;1;0;0;0;-95;1;13;2;44853211;0;82;0
1;-64;11;1;6;1;1;1;1;0;0;0;-95;3;13;2;45409474;0;133;0
1;-64;11;1;7;1;1;1;1;0;0;0;-95;1;13;2;45414454;0;83;0
1;-62;11;1;5;1;1;1;1;0;0;0;-95;3;13;2;45418567;0;133;0
1;-65;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;45673182;0;155;0
1;-65;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;45673442;0;155;0
1;-64;11;1;6;1;1;1;1;0;0;0;-95;1;13;2;45676184;0;110;0
1;-65;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;45802659;0;119;0
1;-64;11;1;7;1;1;1;1;0;0;0;-95;1;13;2;7112437;0;82;0
1;-64;11;1;7;1;1;1;1;1;0;1;-95;2;13;2;7172946;0;310;0
1;-64;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;7452476;0;82;0
1;-61;11;1;4;1;1;1;1;0;0;0;-95;3;13;2;7871535;0;132;0
1;-64;11;1;7;1;1;1;1;0;0;0;-95;1;13;2;7873547;0;83;0
1;-61;11;1;3;1;1;1;1;0;0;0;-95;3;13;2;7877506;0;132;0
1;-59;11;1;2;1;1;1;1;0;0;0;-95;3;13;2;7882770;0;132;0
1;-64;11;1;7;1;1;1;1;1;0;1;-95;2;13;2;8155964;0;310;0
1;-61;11;1;3;1;1;1;1;0;0;0;-95;2;13;2;8598749;0;133;0
1;-59;11;1;2;1;1;1;1;0;0;0;-95;2;13;2;8601809;0;133;0
1;-65;11;1;7;1;1;1;1;0;0;0;-94;1;13;2;15245136;0;82;0
1;-55;11;0;0;0;0;0;0;0;0;0;-94;0;13;2;15417709;0;37;0
1;-65;11;1;7;1;1;1;1;1;0;1;-94;1;13;2;15418077;0;82;0
1;-65;11;1;7;1;1;1;1;1;0;1;-94;1;13;2;15947985;0;82;0
1;-64;11;1;6;1;1;1;1;0;0;0;-94;3;13;2;15956943;0;133;0
1;-64;11;1;6;1;1;1;1;0;0;0;-94;2;13;2;15958318;0;82;0
1;-65;11;1;7;1;1;1;1;1;0;1;-94;1;13;2;16126114;0;128;0
1;-64;11;1;6;1;1;1;1;0;0;0;-94;1;13;2;16127827;0;110;0
1;-65;11;1;7;1;1;1;1;1;0;1;-94;1;13;2;16156935;0;116;0
1;-65;11;1;7;1;1;1;1;1;0;1;-94;1;13;2;16157294;0;116;0
1;-65;11;1;7;1;1;1;1;0;0;0;-95;1;13;2;7771036;0;82;0
1;-65;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;7928217;0;82;0
1;-55;11;0;0;0;0;0;0;0;0;0;-95;0;13;2;7929152;0;37;0
1;-65;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;9835443;0;82;0
1;-62;11;1;5;1;1;1;1;0;0;0;-95;3;13;2;9840970;0;132;0
1;-65;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;9841277;0;82;0
1;-64;11;1;7;1;1;1;1;0;0;0;-95;3;13;2;9846614;0;83;0
1;-64;11;1;7;1;1;1;1;0;0;0;-95;1;13;2;9849415;0;82;0
1;-65;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;10018607;0;126;0
1;-65;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;10205126;0;119;0
1;-64;11;1;7;1;1;1;1;0;0;0;-95;1;13;2;16999562;0;82;0
1;-66;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;17156706;0;82;0
1;-54;11;0;0;0;0;0;0;0;0;0;-95;0;13;2;17160296;0;37;0
1;-66;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;18253470;0;82;0
1;-65;11;1;7;1;1;1;1;0;0;0;-95;1;13;2;18259912;0;82;0
1;-65;11;1;7;1;1;1;1;0;0;0;-95;1;13;2;18463334;0;83;0
1;-63;11;1;5;1;1;1;1;0;0;0;-95;3;13;2;18463601;0;133;0
1;-66;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;18773122;0;117;0
1;-63;11;1;6;1;1;1;1;0;0;0;-95;1;13;2;18775072;0;110;0
1;-66;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;18897932;0;123;0
1;-60;11;1;3;1;1;1;1;0;0;0;-95;1;13;2;6747967;0;82;0
1;-55;11;0;0;0;0;0;0;0;0;0;-95;0;13;2;6921986;0;37;0
1;-65;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;6922338;0;82;0
1;-63;11;1;6;1;1;1;1;0;0;0;-95;1;13;2;7798756;0;110;0
1;-64;11;1;7;1;1;1;1;0;0;0;-95;1;13;2;17488869;0;82;0
1;-64;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;17650583;0;82;0
1;-64;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;17651279;0;82;0
1;-65;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;19329958;0;82;0
1;-65;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;19332104;0;82;0
1;-62;11;1;5;1;1;1;1;0;0;0;-95;3;13;2;19343991;0;133;0
1;-63;11;1;6;1;1;1;1;0;0;0;-95;3;13;2;19344340;0;82;0
1;-64;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;19943116;0;128;0
1;-62;11;1;5;1;1;1;1;0;0;0;-95;1;13;2;19944326;0;110;0
1;-62;11;1;5;1;1;1;1;0;0;0;-95;6;13;2;20331625;0;133;0
1;-62;11;1;7;1;1;1;1;0;0;0;-95;1;13;2;37712551;0;82;0
1;-52;11;0;0;0;0;0;0;0;0;0;-95;0;13;2;37870036;0;37;0
1;-61;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;37873913;0;82;0
1;-62;11;1;7;1;1;1;1;0;0;0;-95;1;13;2;38632021;0;83;0
1;-60;11;1;5;1;1;1;1;0;0;0;-95;3;13;2;38633565;0;133;0
1;-61;11;1;6;1;1;1;1;0;0;0;-95;2;13;2;38890200;0;133;0
1;-61;11;1;6;1;1;1;1;0;0;0;-95;1;13;2;38900680;0;83;0
1;-60;11;1;5;1;1;1;1;0;0;0;-95;2;13;2;38901046;0;133;0
1;-60;11;1;5;1;1;1;1;0;0;0;-95;3;13;2;39305640;0;134;0
1;-61;11;1;6;1;1;1;1;0;0;0;-95;1;13;2;39306146;0;83;0
1.5;-61;11;1;6;1;1;1;1;0;0;0;-95;1;13;2;36224040;0;82;0
1.5;-61;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;36384188;0;82;0
1.5;-52;11;0;0;0;0;0;0;0;0;0;-95;0;13;2;36387421;0;37;0
1.5;-61;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;36915454;0;82;0
1.5;-60;11;1;5;1;1;1;1;0;0;0;-95;3;13;2;36920438;0;133;0
1.5;-62;11;1;7;1;1;1;1;0;0;0;-95;2;13;2;36925789;0;83;0
1.5;-61;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;36926072;0;123;0
1.5;-58;11;1;4;1;1;1;1;0;0;0;-95;1;13;2;36927300;0;110;0
1.5;-61;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;37096766;0;128;0
1.5;-58;11;1;4;1;1;1;1;0;0;0;-95;1;13;2;37102266;0;110;0
1.5;-59;11;1;3;1;1;1;1;0;0;0;-95;1;13;2;8342904;0;110;0
1.5;-58;11;1;4;1;1;1;1;0;0;0;-95;3;13;2;8487002;0;82;0
1.5;-61;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;8504443;0;82;0
1.5;-52;11;0;0;0;0;0;0;0;0;0;-95;0;13;2;11231213;0;37;0
1.5;-58;11;1;4;1;1;1;0;0;0;0;-95;0;13;2;11239358;0;82;0
1.5;-59;11;1;4;1;1;1;0;0;0;0;-95;0;13;2;11239712;0;83;0
1.5;-61;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;11240164;0;82;0
1.5;-58;11;1;4;1;1;1;0;0;0;0;-95;0;13;2;11244372;0;82;0
1.5;-52;11;0;0;0;0;0;0;0;0;0;-95;0;13;2;11316249;0;37;0
1.5;-58;11;1;4;1;1;1;0;0;0;0;-95;0;13;2;11318020;0;83;0
1.5;-62;11;1;7;1;1;1;1;0;0;0;-95;1;13;2;9748607;0;82;0
1.5;-62;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;9906610;0;82;0
1.5;-52;11;0;0;0;0;0;0;0;0;0;-95;0;13;2;9910438;0;37;0
1.5;-61;11;1;6;1;1;1;1;0;0;0;-95;3;13;2;10452554;0;132;0
1.5;-62;11;1;7;1;1;1;1;0;0;0;-95;1;13;2;10456888;0;83;0
1.5;-61;11;1;6;1;1;1;1;0;0;0;-95;2;13;2;10457433;0;132;0
1.5;-61;11;1;7;1;1;1;1;1;0;1;-95;2;13;2;10540272;0;310;0
1.5;-61;11;1;6;1;1;1;1;0;0;0;-95;4;13;2;11059582;0;134;0
1.5;-62;11;1;7;1;1;1;1;0;0;0;-95;1;13;2;11059996;0;83;0
1.5;-61;11;1;6;1;1;1;1;0;0;0;-95;1;13;2;11062565;0;133;0
1.5;-62;11;1;7;1;1;1;1;0;0;0;-95;1;13;2;4930832;0;82;0
1.5;-61;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;5084680;0;82;0
1.5;-75;11;0;0;0;0;0;0;0;0;0;-95;0;13;2;5085247;0;37;0
1.5;-62;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;6816657;0;82;0
1.5;-62;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;6818799;0;82;0
1.5;-59;11;1;4;1;1;1;1;0;0;0;-95;3;13;2;6819178;0;132;0
1.5;-62;11;1;7;1;1;1;1;0;0;0;-95;3;13;2;6819908;0;83;0
1.5;-61;11;1;7;1;1;1;1;1;0;1;-95;2;13;2;7114841;0;310;0
1.5;-62;11;1;7;1;1;1;1;1;0;1;-95;2;13;2;7115659;0;310;0
1.5;-62;11;1;7;1;1;1;1;0;0;0;-95;1;13;2;7850041;0;83;0
1.5;-62;11;1;7;1;1;1;1;0;0;0;-95;1;13;2;12661437;0;82;0
1.5;-52;11;0;0;0;0;0;0;0;0;0;-95;0;13;2;12817430;0;37;0
1.5;-62;11;1;7;1;1;1;1;0;0;0;-95;1;13;2;12825700;0;82;0
1.5;-62;11;1;7;1;1;1;1;0;0;0;-95;3;13;2;13682285;0;133;0
1.5;-61;11;1;6;1;1;1;1;0;0;0;-95;3;13;2;13686296;0;133;0
1.5;-61;11;1;6;1;1;1;1;0;0;0;-95;1;13;2;13688580;0;83;0
1.5;-60;11;1;5;1;1;1;1;0;0;0;-95;3;13;2;13688910;0;133;0
1.5;-58;11;1;4;1;1;1;1;0;0;0;-95;3;13;2;13691521;0;133;0
1.5;-62;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;14207868;0;128;0
1.5;-62;11;1;7;1;1;1;1;0;0;0;-95;1;13;2;14213586;0;110;0
1.5;-62;11;1;7;1;1;1;1;1;0;0;-94;1;13;2;9688724;0;116;0
1.5;-61;11;1;6;1;1;1;1;0;0;0;-94;1;13;2;9692207;0;110;0
1.5;-62;11;1;7;1;1;1;1;1;0;0;-94;2;13;2;9737010;0;310;0
1.5;-62;11;1;7;1;1;1;1;1;0;1;-94;1;13;2;11754841;0;82;0
1.5;-62;11;1;7;1;1;1;1;0;0;0;-94;1;13;2;11757427;0;82;0
1.5;-59;11;1;5;1;1;1;1;0;0;0;-94;3;13;2;11761671;0;133;0
1.5;-62;11;1;7;1;1;1;1;0;0;0;-94;1;13;2;11766876;0;83;0
1.5;-62;11;1;7;1;1;1;1;0;0;0;-94;1;13;2;12345497;0;83;0
1.5;-61;11;1;6;1;1;1;1;0;0;0;-94;1;13;2;12345823;0;133;0
1.5;-61;11;1;6;1;1;1;1;0;0;0;-94;2;13;2;12628065;0;133;0
1.5;-61;11;1;7;1;1;1;1;0;0;0;-95;1;13;2;13127832;0;82;0
1.5;-61;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;13282997;0;82;0
1.5;-52;11;0;0;0;0;0;0;0;0;0;-95;0;13;2;13286443;0;37;0
1.5;-61;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;15456319;0;82;0
1.5;-61;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;15456958;0;82;0
1.5;-62;11;1;7;1;1;1;1;0;0;0;-95;1;13;2;15457699;0;82;0
1.5;-60;11;1;6;1;1;1;1;0;0;0;-95;1;13;2;15459035;0;82;0
1.5;-61;11;1;6;1;1;1;1;0;0;0;-95;2;13;2;15461294;0;83;0
1.5;-60;11;1;6;1;1;1;1;0;0;0;-95;3;13;2;15461611;0;133;0
1.5;-59;11;1;5;1;1;1;1;0;0;0;-95;3;13;2;15462918;0;133;0
1.5;-62;11;1;7;1;1;1;1;0;0;0;-94;1;13;2;10856800;0;82;0
1.5;-63;11;1;7;1;1;1;1;1;0;1;-94;1;13;2;11026283;0;82;0
1.5;-53;11;0;0;0;0;0;0;0;0;0;-94;0;13;2;11026409;0;37;0
1.5;-62;11;1;7;1;1;1;1;1;0;1;-94;1;13;2;12581677;0;82;0
1.5;-62;11;1;7;1;1;1;1;0;0;0;-94;1;13;2;12582600;0;82;0
1.5;-62;11;1;7;1;1;1;1;1;0;1;-94;1;13;2;12666288;0;119;0
1.5;-59;11;1;4;1;1;1;1;0;0;0;-94;1;13;2;12674731;0;110;0
1.5;-62;11;1;7;1;1;1;1;1;0;1;-94;1;13;2;12698931;0;123;0
1.5;-60;11;1;5;1;1;1;1;0;0;0;-94;1;13;2;12702229;0;110;0
1.5;-62;11;1;7;1;1;1;1;0;0;0;-94;1;13;2;13555939;0;83;0
2;-63;11;1;7;1;1;1;1;0;0;0;-95;1;13;2;51877128;0;82;0
2;-63;11;1;7;1;1;1;1;0;0;0;-95;1;13;2;52044904;0;83;0
2;-53;11;0;0;0;0;0;0;0;0;0;-95;0;13;2;52045025;0;37;0
2;-62;11;1;6;1;1;1;1;0;0;0;-95;3;13;2;52583397;0;133;0
2;-63;11;1;7;1;1;1;1;0;0;0;-95;1;13;2;52586613;0;83;0
2;-62;11;1;6;1;1;1;1;0;0;0;-95;2;13;2;52844839;0;134;0
2;-63;11;1;7;1;1;1;1;0;0;0;-95;1;13;2;52847191;0;83;0
2;-62;11;1;7;1;1;1;1;1;0;0;-95;1;13;2;52861502;0;120;0
2;-62;11;1;6;1;1;1;1;0;0;0;-95;1;13;2;52871104;0;110;0
2;-63;11;1;7;1;1;1;1;1;0;0;-95;2;13;2;53078718;0;310;0
2;-63;11;1;7;1;1;1;1;0;0;0;-95;1;13;2;3783801;0;82;0
2;-62;11;1;7;1;1;1;1;1;0;0;-95;1;13;2;3803678;0;112;0
2;-62;11;1;6;1;1;1;1;0;0;0;-95;1;13;2;3806197;0;110;0
2;-62;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;7643262;0;82;0
2;-62;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;7643523;0;82;0
2;-63;11;1;7;1;1;1;1;0;0;0;-95;3;13;2;7647785;0;83;0
2;-62;11;1;6;1;1;1;1;0;0;0;-95;3;13;2;7648154;0;132;0
2;-62;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;7649652;0;82;0
2;-62;11;1;6;1;1;1;1;0;0;0;-95;2;13;2;7650392;0;82;0
2;-61;11;1;5;1;1;1;1;0;0;0;-95;3;13;2;7653100;0;132;0
2;-63;11;1;6;1;1;1;1;0;0;0;-94;1;13;2;12606058;0;82;0
2;-63;11;1;7;1;1;1;1;1;0;1;-94;1;13;2;12743181;0;112;0
2;-64;11;1;7;1;1;1;1;0;0;0;-94;1;13;2;12747820;0;110;0
2;-63;11;1;7;1;1;1;1;1;0;1;-94;1;13;2;15750491;0;82;0
2;-62;11;1;7;1;1;1;1;1;0;1;-94;2;13;2;15751160;0;82;0
2;-64;11;1;7;1;1;1;1;0;0;0;-94;2;13;2;15753940;0;82;0
2;-63;11;1;6;1;1;1;1;0;0;0;-94;3;13;2;15762126;0;133;0
2;-63;11;1;6;1;1;1;1;0;0;0;-94;1;13;2;15762363;0;83;0
2;-64;11;1;7;1;1;1;1;0;0;0;-94;5;13;2;16537612;0;133;0
2;-64;11;1;7;1;1;1;1;0;0;0;-94;1;13;2;16538420;0;83;0
2;-63;11;1;7;1;1;1;1;0;0;0;-95;1;13;2;4316226;0;82;0
2;-53;11;0;0;0;0;0;0;0;0;0;-95;0;13;2;4481724;0;37;0
2;-62;11;1;7;1;1;1;1;1;0;0;-95;1;13;2;4482246;0;82;0
2;-62;11;1;7;1;1;1;1;1;0;0;-95;1;13;2;5945487;0;82;0
2;-62;11;1;6;1;1;1;1;0;0;0;-95;3;13;2;5947662;0;132;0
2;-63;11;1;7;1;1;1;1;0;0;0;-95;3;13;2;5948163;0;83;0
2;-62;11;1;6;1;1;1;1;0;0;0;-95;3;13;2;6414847;0;132;0
2;-62;11;1;6;1;1;1;1;0;0;0;-95;1;13;2;6417696;0;83;0
2;-62;11;1;7;1;1;1;1;1;0;0;-95;1;13;2;6641288;0;128;0
2;-62;11;1;6;1;1;1;1;0;0;0;-95;1;13;2;6645085;0;110;0
2;-62;11;1;6;1;1;1;1;0;0;0;-95;3;13;2;8854848;0;133;0
2;-63;11;1;7;1;1;1;1;0;0;0;-95;1;13;2;8855286;0;83;0
2;-62;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;8918251;0;116;0
2;-62;11;1;6;1;1;1;1;0;0;0;-95;1;13;2;8921324;0;110;0
2;-62;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;9105116;0;82;0
2;-63;11;1;7;1;1;1;1;0;0;0;-95;1;13;2;9107802;0;82;0
2;-62;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;9203201;0;256;0
2;-62;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;9203524;0;257;0
2;-62;11;1;7;1;1;1;1;1;0;1;-95;2;13;2;9203829;0;257;0
2;-62;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;9811877;0;86;0
2;-59;11;1;4;1;1;1;1;0;0;0;-95;1;13;2;10372753;0;82;0
2;-62;11;1;7;1;1;1;1;1;0;1;-95;2;13;2;10657847;0;310;0
2;-62;11;1;6;1;1;1;1;0;0;0;-95;6;13;2;11033933;0;133;0
2;-62;11;1;6;1;1;1;1;0;0;0;-95;1;13;2;11039483;0;132;0
2;-62;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;11106424;0;82;0
2;-62;11;1;6;1;1;1;1;0;0;0;-95;1;13;2;11107791;0;82;0
2;-62;11;1;6;1;1;1;1;0;0;0;-95;5;13;2;11167815;0;133;0
2;-62;11;1;6;1;1;1;1;0;0;0;-95;1;13;2;11168167;0;83;0
2;-62;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;11213609;0;257;0
2;-62;11;1;7;1;1;1;1;1;0;1;-95;2;13;2;11214004;0;257;0
2;-61;11;1;5;1;1;1;1;0;0;0;-95;1;13;2;12945435;0;110;0
2;-62;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;13102964;0;82;0
2;-62;11;1;6;1;1;1;1;0;0;0;-95;4;13;2;14373234;0;83;0
2;-62;11;1;6;1;1;1;1;0;0;0;-95;14;13;2;14376783;0;133;0
2;-62;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;14379146;0;86;0
2;-62;11;1;6;1;1;1;1;0;0;0;-95;1;13;2;14380384;0;86;0
2;-62;11;1;6;1;1;1;1;0;0;0;-95;4;13;2;14528911;0;133;0
2;-62;11;1;6;1;1;1;1;0;0;0;-95;2;13;2;14531347;0;83;0
2;-62;11;1;7;1;1;1;1;1;0;1;-95;2;13;2;14563921;0;310;0
2;-62;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;15260953;0;86;0
2;-62;11;1;6;1;1;1;1;0;0;0;-95;1;13;2;15548529;0;110;0
2;-62;11;1;6;1;1;1;1;0;0;0;-95;6;13;2;16704102;0;134;0
2;-61;11;1;5;1;1;1;1;0;0;0;-95;4;13;2;16704944;0;134;0
2;-61;11;1;5;1;1;1;1;0;0;0;-95;5;13;2;16708186;0;133;0
2;-61;11;1;5;1;1;1;1;0;0;0;-95;2;13;2;16708688;0;83;0
2;-62;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;16942530;0;82;0
2;-61;11;1;5;1;1;1;1;0;0;0;-95;1;13;2;16946566;0;82;0
2;-62;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;17506195;0;310;0
2;-62;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;17506529;0;328;0
2;-62;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;17506797;0;328;0
2;-62;11;1;6;1;1;1;1;0;0;0;-95;3;13;2;23936650;0;134;0
2;-63;11;1;7;1;1;1;1;0;0;0;-95;4;13;2;23944336;0;83;0
2;-61;11;1;5;1;1;1;1;0;0;0;-95;8;13;2;23944690;0;134;0
2;-59;11;1;4;1;1;1;1;0;0;0;-95;8;13;2;23952965;0;134;0
2;-62;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;24404883;0;123;0
2;-62;11;1;4;1;1;1;1;1;0;1;-95;1;13;2;24405400;0;123;0
2;-62;11;1;6;1;1;1;1;0;0;0;-95;1;13;2;24411019;0;110;0
2;-62;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;24465573;0;128;0
2;-62;11;1;7;1;1;1;1;1;0;1;-95;2;13;2;24573641;0;310;0
2;-62;11;1;7;1;1;1;1;1;0;1;-95;1;13;2;24615446;0;86;0
2;-59;11;1;4;1;1;1;1;0;0;0;-95;2;13;2;28317998;0;83;0
2;-62;11;1;6;1;1;1;1;0;0;0;-95;6;13;2;28320970;0;134;0
2;-61;11;1;5;1;1;1;1;0;0;0;-95;4;13;2;28321442;0;83;0
2;-62;11;1;7;1;1;1;1;1;0;0;-95;2;13;2;28489613;0;128;0
2;-62;11;1;7;1;1;1;1;1;0;0;-95;1;13;2;28489987;0;328;0
2;-63;11;1;7;1;1;1;1;1;0;0;-95;1;13;2;28490372;0;328;0
2;-62;11;1;4;1;1;1;1;1;0;0;-95;1;13;2;28490730;0;328;0
