2;-47;-89;110;10;-15;9;-15;9;-15;9;-15;9;-15;8;-15;8;-15;8;-15;8;-16;8;-17;7;-17;7;-17;7;-17;6;-17;6;-17;6
2;-48;-89;116;-18;24;-18;25;-17;26;-16;27;-15;27;-14;26;-12;25;-11;24;-11;23;-10;21;-10;19;-9;18;-9;16;-8;14;-8;12;-8
2;-47;-89;110;16;3;16;2;16;2;16;2;16;2;16;1;16;1;16;0;16;0;17;0;17;0;17;-1;17;-1;16;-1;16;-2;16
2;-47;-89;185;-13;11;-13;11;-12;11;-12;11;-12;11;-12;12;-11;12;-11;12;-11;13;-11;13;-10;13;-10;13;-10;13;-10;14;-10;14;-10
2;-47;-89;83;-5;-15;-5;-15;-5;-14;-5;-14;-6;-14;-6;-14;-6;-14;-7;-14;-7;-14;-7;-14;-7;-14;-7;-14;-7;-14;-8;-14;-8;-13;-9
2;-47;-89;202;8;15;8;15;8;14;8;15;8;14;8;14;9;14;9;14;9;14;9;13;9;13;10;13;10;13;11;13;11;13;11
2;-47;-89;83;14;-3;14;-3;14;-3;14;-4;14;-4;14;-4;14;-4;14;-5;14;-5;14;-5;14;-5;14;-6;14;-6;13;-6;14;-7;14
2;-47;-89;175;0;15;0;15;1;15;1;14;1;14;1;14;2;14;2;14;2;14;3;14;3;14;3;14;3;14;3;14;4;15;4
2;-48;-89;82;-3;30;-2;31;0;31;1;30;2;30;3;29;3;27;3;26;3;24;3;22;2;21;1;19;1;17;0;15;-2;13;-3
2;-47;-89;82;15;6;15;6;15;6;15;6;16;6;16;6;16;5;16;5;16;5;16;5;16;5;16;4;16;3;16;3;17;3;17
2;-48;-89;82;-3;-16;-3;-16;-3;-16;-3;-16;-4;-16;-4;-16;-5;-16;-5;-16;-5;-16;-5;-16;-5;-16;-5;-16;-6;-16;-6;-16;-7;-16;-7
2;-48;-89;118;-33;-2;-33;-1;-33;0;-33;0;-32;1;-30;1;-29;1;-28;1;-26;1;-24;1;-21;1;-19;0;-17;0;-14;-1;-12;-2;-10
2;-47;-89;110;-12;9;-12;9;-12;9;-12;9;-12;9;-11;9;-11;10;-11;10;-11;10;-11;10;-11;11;-10;11;-10;11;-10;12;-10;12;-10
2;-46;-89;200;7;-16;6;-16;6;-16;6;-16;6;-16;5;-16;5;-16;5;-16;4;-16;4;-16;4;-16;4;-17;4;-16;3;-17;3;-17;3
2;-48;-89;82;-21;20;-21;21;-21;21;-20;21;-20;21;-19;20;-18;19;-17;18;-16;17;-15;15;-14;13;-13;11;-12;10;-10;8;-9;6;-8
2;-48;-89;82;24;-17;24;-18;24;-18;23;-18;22;-18;21;-18;20;-17;19;-16;18;-15;16;-14;15;-13;13;-11;12;-9;11;-8;9;-6;8
2;-46;-89;83;15;-2;15;-2;15;-3;15;-3;15;-3;15;-3;15;-4;14;-4;15;-4;15;-4;15;-4;15;-5;15;-5;14;-5;15;-5;15
2;-43;-89;82;-8;-14;-8;-14;-8;-14;-8;-14;-8;-14;-8;-14;-9;-13;-9;-13;-9;-13;-9;-13;-9;-13;-9;-13;-10;-13;-10;-12;-10;-13;-11
2;-46;-89;185;6;-15;5;-15;5;-15;5;-15;5;-15;4;-16;4;-15;4;-15;4;-15;4;-16;4;-16;3;-16;2;-16;2;-16;2;-16;2
2;-42;-89;83;13;-2;13;-2;13;-3;13;-3;13;-3;13;-3;13;-4;13;-4;13;-4;13;-4;13;-5;13;-5;12;-5;12;-5;13;-6;13
2;-46;-89;82;6;14;6;14;7;13;7;13;7;13;7;13;8;13;8;13;8;13;8;12;8;12;8;12;9;12;9;12;9;12;9
2;-48;-89;128;27;-12;26;-13;25;-13;25;-13;24;-13;23;-13;22;-12;20;-11;18;-10;17;-9;15;-8;13;-6;11;-6;10;-5;8;-3;6
2;-46;-89;110;3;13;3;13;3;13;3;13;3;13;3;13;4;12;4;12;4;12;4;12;4;12;4;12;5;12;5;12;5;12;6
2;-48;-89;155;-29;7;-29;7;-29;7;-28;8;-27;8;-26;8;-24;8;-22;7;-21;7;-19;6;-17;5;-15;4;-13;3;-10;2;-8;1;-7
2;-46;-89;110;-16;2;-16;3;-16;3;-16;3;-15;3;-15;3;-15;4;-15;4;-15;4;-15;4;-15;4;-15;5;-15;5;-15;5;-15;6;-15
2;-48;-89;82;-3;30;-2;30;-2;29;-1;28;-1;27;-1;26;-1;25;-1;23;-1;21;-1;19;-1;16;-1;14;-2;12;-2;10;-2;7;-2
2;-46;-89;82;-14;-6;-14;-6;-14;-6;-14;-5;-14;-5;-14;-5;-14;-4;-14;-4;-14;-4;-14;-4;-14;-3;-14;-3;-14;-3;-14;-3;-14;-3;-14
2;-48;-89;118;-30;5;-29;5;-29;6;-29;6;-27;6;-26;6;-25;6;-23;5;-22;5;-19;5;-17;4;-15;3;-13;2;-11;1;-9;0;-7
2;-47;-89;185;-13;12;-13;12;-13;13;-12;13;-12;12;-12;12;-12;12;-12;13;-11;13;-11;13;-11;13;-11;13;-10;14;-10;14;-10;14;-10
2;-44;-89;83;-10;-10;-10;-10;-10;-10;-10;-10;-11;-10;-11;-10;-11;-9;-11;-9;-11;-8;-11;-8;-11;-8;-11;-8;-12;-8;-12;-8;-12;-8;-13
2;-47;-89;185;-14;-7;-15;-7;-14;-7;-14;-6;-15;-6;-15;-6;-15;-6;-15;-5;-15;-5;-15;-5;-15;-5;-15;-4;-15;-4;-15;-4;-15;-4;-16
2;-48;-89;118;-28;2;-28;3;-28;3;-27;3;-26;4;-25;4;-24;4;-22;3;-21;3;-19;3;-18;2;-16;2;-13;1;-11;0;-9;0;-7
2;-47;-89;110;-17;-3;-18;-3;-17;-2;-17;-2;-17;-2;-17;-2;-17;-1;-17;-1;-17;-1;-17;0;-17;0;-17;0;-17;0;-17;1;-18;1;-18
2;-48;-89;202;-17;1;-16;1;-16;2;-16;2;-16;2;-16;3;-16;3;-16;3;-16;4;-15;4;-16;4;-16;5;-16;5;-15;5;-16;6;-16
2;-46;-89;83;-13;8;-13;9;-13;9;-13;9;-12;9;-12;9;-12;9;-12;9;-11;10;-11;10;-12;10;-11;11;-11;11;-11;11;-11;11;-11
2;-50;-90;82;-8;-12;-8;-11;-9;-11;-9;-11;-9;-11;-9;-11;-9;-10;-9;-10;-10;-10;-10;-10;-10;-10;-10;-10;-10;-10;-11;-10;-11;-10;-11
2;-47;-90;119;21;-17;21;-18;20;-18;19;-18;18;-18;17;-17;16;-16;15;-15;14;-14;13;-12;12;-11;11;-9;10;-7;9;-5;8;-3;7
2;-50;-90;110;-14;-5;-14;-4;-14;-4;-14;-4;-14;-4;-14;-3;-14;-3;-14;-3;-14;-2;-14;-2;-14;-2;-14;-2;-14;-1;-14;-1;-15;-1;-15
2;-47;-90;155;23;-19;22;-20;21;-21;20;-21;19;-21;19;-21;17;-20;16;-19;16;-17;15;-16;13;-14;12;-13;11;-12;10;-10;10;-8;9
2;-49;-90;110;14;0;14;-1;14;-1;14;-1;14;-1;14;-2;14;-2;14;-2;14;-3;14;-3;14;-3;14;-3;14;-4;14;-4;14;-4;15
2;-47;-90;82;-14;30;-13;30;-12;30;-11;29;-10;29;-10;28;-9;26;-9;25;-8;23;-8;21;-8;18;-8;16;-7;14;-7;11;-7;9;-8
2;-50;-90;208;-7;12;-7;12;-7;12;-7;12;-7;12;-6;12;-6;12;-5;13;-5;13;-5;13;-5;13;-5;14;-4;14;-4;14;-4;14;-4
2;-50;-90;83;-2;-15;-2;-15;-2;-15;-3;-15;-3;-15;-3;-14;-4;-14;-4;-14;-4;-14;-4;-14;-5;-14;-5;-14;-5;-14;-6;-14;-6;-14;-6
2;-50;-90;82;8;-12;8;-12;8;-12;8;-12;7;-12;7;-13;7;-13;7;-13;6;-13;6;-13;6;-13;6;-14;6;-14;6;-14;5;-14;5
2;-47;-90;129;-15;-27;-16;-26;-16;-26;-16;-25;-16;-24;-16;-23;-15;-22;-14;-21;-13;-19;-12;-18;-10;-16;-9;-15;-7;-14;-5;-12;-4;-11;-2
2;-50;-90;110;-14;5;-14;5;-14;5;-14;5;-14;6;-13;6;-13;6;-13;6;-13;7;-13;7;-13;7;-13;7;-13;8;-13;8;-13;8;-13
2;-47;-90;116;22;19;23;19;23;18;22;17;22;17;21;15;20;14;19;14;17;13;15;12;14;11;12;11;10;10;8;9;6;8;4
2;-49;-90;190;-8;-11;-8;-11;-8;-11;-8;-11;-8;-10;-8;-10;-8;-10;-8;-10;-9;-10;-9;-10;-9;-10;-9;-9;-9;-9;-10;-9;-10;-9;-11
2;-50;-90;83;-14;4;-14;4;-14;4;-13;4;-13;5;-13;5;-13;5;-13;5;-13;5;-13;6;-13;6;-13;6;-13;7;-13;7;-13;7;-13
2;-50;-90;187;-14;-3;-14;-2;-14;-2;-14;-2;-14;-1;-14;-1;-14;-1;-14;0;-14;0;-14;0;-15;0;-15;1;-15;1;-15;1;-15;1;-15
2;-47;-90;112;3;-33;2;-34;1;-33;0;-33;0;-32;-1;-31;-1;-30;-1;-28;-1;-26;-1;-24;-1;-22;0;-20;0;-18;1;-16;2;-14;2
2;-50;-90;110;12;-8;12;-9;11;-9;11;-9;11;-9;11;-9;10;-10;10;-10;10;-10;10;-10;10;-11;10;-11;10;-11;10;-11;10;-12;10
2;-47;-90;129;-21;21;-20;22;-19;22;-18;22;-18;22;-17;21;-15;21;-15;20;-14;18;-13;17;-12;15;-11;13;-11;11;-10;9;-10;8;-9
2;-50;-90;110;14;-1;14;-1;14;-1;14;-1;14;-2;14;-2;14;-2;14;-3;13;-3;13;-3;14;-4;14;-4;14;-4;14;-5;14;-5;14
2;-47;-90;116;23;9;24;8;24;8;24;7;23;6;22;5;21;4;20;4;18;4;17;4;15;4;13;3;11;3;9;3;7;4;6
2;-49;-90;110;-3;-14;-3;-14;-3;-14;-4;-14;-4;-14;-5;-14;-5;-14;-5;-13;-5;-13;-5;-13;-6;-13;-6;-13;-6;-13;-6;-13;-7;-13;-7
2;-47;-90;155;-22;20;-21;21;-20;21;-19;21;-17;21;-16;21;-15;20;-14;19;-13;18;-12;16;-11;14;-10;12;-10;10;-9;8;-8;6;-7
2;-47;-90;119;-13;27;-11;27;-10;27;-9;26;-8;26;-7;25;-7;24;-6;22;-5;21;-5;19;-5;17;-5;15;-5;13;-5;11;-5;8;-5
2;-50;-90;110;-7;12;-7;12;-7;12;-7;13;-6;13;-6;13;-6;13;-5;13;-5;13;-5;13;-5;14;-4;14;-4;14;-4;14;-3;14;-3
2;-47;-90;129;-25;-9;-25;-8;-26;-7;-25;-6;-25;-6;-24;-5;-22;-4;-21;-4;-20;-3;-18;-3;-16;-3;-14;-3;-12;-4;-10;-4;-9;-4;-7
