2;-47;-91;82;82;32;5;0;0;0;0;0;0;0;-7;0;-25;3;-26;4;-26;5;-27;6;-28;7;-28;9;-28;10;-28;10;-29;11;-29
2;-47;-91;191;-65;-16;11;0;0;0;0;0;0;0;1;-5;4;-17;3;-16;3;-16;3;-16;3;-16;2;-16;2;-16;2;-16;2;-16;2
2;-46;-91;82;82;32;5;0;0;0;0;0;0;0;1;-6;7;-22;7;-22;6;-24;6;-25;5;-26;5;-26;4;-27;4;-27;4;-28;4
2;-47;-91;83;83;-80;4;0;0;0;0;0;0;0;-1;-5;-1;-17;-1;-17;-1;-17;-2;-16;-2;-16;-3;-16;-3;-16;-3;-16;-3;-16;-4
2;-47;-91;82;82;-96;4;0;0;0;0;0;0;0;4;-1;16;-2;16;-2;16;-2;16;-3;16;-3;16;-3;16;-4;15;-4;15;-4;15
2;-47;-91;179;-77;48;11;0;0;0;0;0;0;0;-4;-2;-15;-5;-16;-5;-15;-4;-15;-4;-15;-4;-15;-4;-15;-3;-15;-3;-15;-3;-15
2;-47;-91;187;-69;-80;11;0;0;0;0;0;0;0;2;3;8;14;8;14;8;14;8;14;9;13;9;13;9;13;10;13;10;13;10
2;-47;-91;83;83;-80;4;0;0;0;0;0;0;0;0;-4;0;-16;0;-16;0;-16;-1;-16;-1;-16;-2;-16;-2;-15;-2;-15;-2;-15;-2
2;-47;-90;82;82;-96;4;0;0;0;0;0;0;0;-1;4;-1;17;-2;17;-2;17;-1;16;-1;16;-1;17;0;16;0;16;0;16;1
2;-37;-90;37;37;80;2;0;0;0;0;0;0;0;-5;-4;-19;-13;-19;-13;-19;-13;-19;-13;-19;-12;-19;-12;-19;-12;-19;-11;-18;-11;-19
2;-47;-90;83;83;-80;4;0;0;0;0;0;0;0;-5;-1;-17;-1;-16;-1;-16;-1;-16;-1;-16;-1;-16;0;-16;0;-16;0;-16;0;-16
2;-48;-90;173;-83;-48;10;0;0;0;0;0;0;0;-1;3;-1;14;-1;14;-1;14;-1;14;-1;14;0;14;0;14;0;13;0;13;1
2;-47;-90;83;83;-80;4;0;0;0;0;0;0;0;-4;-2;-16;-7;-15;-7;-15;-7;-16;-7;-16;-6;-16;-6;-16;-6;-16;-6;-16;-5;-16
2;-47;-90;82;82;32;5;0;0;0;0;0;0;0;-4;-6;-16;-21;-17;-22;-18;-22;-20;-22;-21;-22;-22;-22;-23;-22;-24;-21;-25;-20;-25
2;-47;-90;82;82;-96;4;0;0;0;0;0;0;0;-5;-1;-17;-3;-17;-2;-17;-1;-17;-1;-17;-1;-17;-1;-17;0;-17;0;-17;0;-17
2;-47;-90;175;-81;-16;10;0;0;0;0;0;0;0;0;4;2;16;2;16;3;16;3;16;3;16;4;16;4;15;4;15;4;15;4
2;-47;-90;83;83;-80;4;0;0;0;0;0;0;0;0;3;1;13;1;13;1;13;1;13;1;12;2;12;2;13;2;12;2;12;2
2;-47;-90;169;-87;-112;10;0;0;0;0;0;0;0;-5;-1;-18;-2;-17;-2;-17;-2;-17;-2;-17;-2;-17;-1;-17;-1;-17;0;-17;0;-17
2;-47;-90;116;116;64;7;0;0;0;0;0;0;0;5;3;20;13;21;14;23;14;24;14;25;13;26;13;26;13;27;12;28;13;28
2;-47;-90;110;110;-32;6;0;0;0;0;0;0;0;2;2;10;12;11;11;11;11;11;11;11;11;12;11;12;10;12;10;12;9;12
2;-47;-90;83;83;-80;4;0;0;0;0;0;0;0;2;3;8;14;8;14;8;13;9;13;9;13;9;13;10;13;10;12;10;12;10
2;-47;-90;117;117;80;7;0;0;0;0;0;0;0;5;-2;22;-7;22;-8;23;-9;23;-10;23;-11;24;-11;24;-12;24;-12;24;-13;25
2;-47;-90;110;110;-32;6;0;0;0;0;0;0;0;3;0;15;2;14;1;14;1;14;1;14;1;14;0;14;0;14;0;14;-1;14
2;-47;-90;170;-86;-96;10;0;0;0;0;0;0;0;1;-3;7;-12;7;-11;7;-12;7;-12;6;-12;6;-12;6;-12;6;-12;5;-12;5
2;-47;-90;179;-77;48;11;0;0;0;0;0;0;0;0;3;0;15;1;15;1;15;1;14;1;14;1;14;2;14;2;14;2;14;2
2;-47;-90;83;83;-80;4;0;0;0;0;0;0;0;-4;-1;-16;-2;-16;-2;-16;-2;-16;-2;-16;-1;-15;-1;-15;-1;-15;-1;-15;-1;-15
2;-47;-90;168;-88;-128;10;0;0;0;0;0;0;0;3;-3;13;-10;12;-11;12;-11;12;-11;12;-11;11;-11;11;-11;11;-11;10;-12;10
2;-47;-90;190;-66;-32;11;0;0;0;0;0;0;0;2;-3;10;-10;9;-11;10;-11;9;-11;9;-11;9;-11;8;-11;8;-11;8;-11;8
2;-48;-90;83;83;-80;4;0;0;0;0;0;0;0;3;1;13;5;13;5;13;5;13;4;12;4;13;4;13;4;13;4;13;3;13
2;-48;-90;123;123;-80;7;0;0;0;0;0;0;0;-6;-1;-24;0;-25;0;-25;1;-26;1;-27;2;-27;3;-28;4;-28;5;-28;5;-28
2;-47;-90;110;110;-32;6;0;0;0;0;0;0;0;-4;-2;-16;-6;-16;-5;-16;-5;-16;-5;-16;-5;-16;-5;-16;-4;-16;-4;-16;-4;-16
2;-47;-90;83;83;-80;4;0;0;0;0;0;0;0;-4;1;-13;7;-13;7;-13;7;-13;7;-13;7;-12;7;-12;8;-12;8;-11;8;-11
2;-47;-90;178;-78;32;11;0;0;0;0;0;0;0;-3;3;-9;12;-9;12;-9;12;-9;12;-9;12;-8;12;-8;12;-8;12;-8;13;-7
2;-47;-90;82;82;-96;4;0;0;0;0;0;0;0;0;-4;0;-16;0;-15;0;-15;0;-15;-1;-15;-1;-15;-1;-15;-1;-15;-2;-14;-2
2;-36;-90;37;37;80;2;0;0;0;0;0;0;0;2;-5;9;-17;9;-17;8;-17;8;-17;8;-17;7;-17;7;-17;6;-17;6;-17;6
2;-47;-90;83;83;-80;4;0;0;0;0;0;0;0;-1;-4;-4;-15;-4;-15;-4;-15;-4;-15;-4;-14;-5;-14;-5;-14;-5;-14;-5;-14;-5
2;-48;-89;182;-74;96;11;0;0;0;0;0;0;0;3;0;13;3;13;3;13;3;13;2;13;2;13;2;13;2;13;1;13;1;13
2;-49;-89;82;82;32;5;0;0;0;0;0;0;0;1;-7;4;-27;3;-27;2;-28;0;-29;-1;-30;-2;-30;-3;-30;-4;-30;-5;-30;-6
2;-48;-89;83;83;-80;4;0;0;0;0;0;0;0;0;3;1;14;1;14;1;13;1;13;1;13;2;13;2;13;2;13;2;13;3
2;-48;-89;82;82;-96;4;0;0;0;0;0;0;0;-4;-2;-15;-8;-15;-7;-15;-7;-15;-6;-15;-6;-15;-6;-15;-5;-15;-5;-16;-5;-16
2;-48;-89;169;-87;-112;10;0;0;0;0;0;0;0;0;3;1;14;1;14;1;14;1;14;1;14;2;13;2;13;2;13;2;13;2
2;-48;-89;83;83;-80;4;0;0;0;0;0;0;0;-3;3;-11;12;-11;12;-11;12;-11;12;-10;12;-10;12;-10;12;-9;12;-9;13;-9
2;-49;-89;119;119;112;7;0;0;0;0;0;0;0;5;-3;21;-11;21;-12;21;-13;21;-15;21;-15;21;-16;20;-17;19;-18;19;-18;18
2;-48;-89;110;110;-32;6;0;0;0;0;0;0;0;0;-4;2;-15;2;-15;3;-15;2;-15;2;-14;2;-14;1;-15;1;-15;1;-14;1
2;-48;-89;170;-86;-96;10;0;0;0;0;0;0;0;1;-4;6;-13;6;-13;6;-13;6;-13;5;-13;5;-13;4;-13;4;-13;4;-13;4
2;-49;-89;82;82;32;5;0;0;0;0;0;0;0;-6;3;-22;16;-22;17;-22;18;-21;19;-21;20;-20;21;-20;21;-20;22;-19;22;-18
2;-48;-89;82;82;32;5;0;0;0;0;0;0;0;-4;-1;-16;-4;-16;-4;-15;-4;-16;-4;-16;-3;-16;-3;-15;-2;-15;-2;-15;-1;-15
2;-49;-89;116;116;64;7;0;0;0;0;0;0;0;-7;2;-25;11;-25;11;-25;12;-25;13;-25;15;-25;16;-25;17;-24;17;-24;18;-23
2;-48;-89;110;110;-32;6;0;0;0;0;0;0;0;1;3;6;14;6;14;7;14;7;14;7;13;7;13;8;13;8;13;8;13;8
2;-48;-89;83;83;-80;4;0;0;0;0;0;0;0;-4;-2;-16;-7;-16;-6;-16;-6;-16;-5;-16;-5;-15;-5;-16;-5;-16;-5;-16;-4;-16
2;-48;-89;179;-77;48;11;0;0;0;0;0;0;0;3;1;14;7;14;6;14;6;14;6;14;6;14;5;14;5;14;4;14;4;14
2;-48;-89;169;-87;-112;10;0;0;0;0;0;0;0;-2;3;-5;15;-5;15;-5;15;-5;15;-4;15;-4;15;-3;15;-3;15;-3;15;-3
2;-48;-89;83;83;-80;4;0;0;0;0;0;0;0;-4;2;-14;8;-14;8;-14;8;-14;8;-14;8;-13;8;-14;8;-14;8;-13;8;-13
2;-49;-89;116;116;64;7;0;0;0;0;0;0;0;-6;-2;-24;-6;-24;-5;-25;-4;-25;-3;-26;-1;-26;0;-26;1;-26;2;-26;3;-25
2;-48;-89;110;110;-32;6;0;0;0;0;0;0;0;-4;-2;-15;-5;-15;-5;-16;-5;-16;-5;-16;-4;-16;-4;-16;-4;-15;-4;-15;-3;-16
2;-49;-89;119;119;112;7;0;0;0;0;0;0;0;-6;4;-21;16;-21;17;-20;18;-20;20;-19;21;-18;22;-17;22;-16;23;-15;23;-14
2;-48;-89;110;110;-32;6;0;0;0;0;0;0;0;-4;1;-13;5;-13;5;-13;6;-13;6;-13;6;-13;6;-12;6;-12;6;-12;6;-12
2;-49;-90;82;82;-96;4;0;0;0;0;0;0;0;-3;-4;-9;-14;-9;-14;-9;-14;-9;-14;-9;-14;-10;-14;-10;-14;-10;-13;-10;-13;-10
2;-38;-90;37;37;80;2;0;0;0;0;0;0;0;4;2;18;7;18;7;18;7;18;6;18;6;18;6;18;5;18;5;18;4;18
2;-48;-90;83;83;-80;4;0;0;0;0;0;0;0;3;-3;12;-9;12;-10;12;-10;12;-10;11;-10;11;-11;11;-11;11;-10;11;-10;10
2;-48;-90;192;-64;0;12;0;0;0;0;0;0;0;-1;-4;-1;-15;-2;-15;-2;-15;-2;-15;-2;-15;-3;-15;-3;-15;-3;-14;-4;-14;-4
2;-48;-90;83;83;-80;4;0;0;0;0;0;0;0;3;1;13;6;14;6;14;6;14;5;14;5;14;5;14;5;14;5;14;5;14
2;-48;-90;82;82;32;5;0;0;0;0;0;0;0;-2;-8;-5;-29;-6;-29;-8;-30;-9;-30;-10;-31;-10;-30;-11;-30;-12;-30;-12;-29;-12
2;-48;-90;82;82;-96;4;0;0;0;0;0;0;0;-3;2;-12;10;-13;11;-12;11;-12;11;-12;11;-11;11;-11;11;-11;12;-11;12;-10
2;-48;-90;125;125;-48;7;0;0;0;0;0;0;0;-7;-3;-27;-12;-27;-12;-28;-11;-30;-11;-30;-10;-31;-9;-31;-8;-31;-7;-31;-6;-31
2;-47;-90;110;110;-32;6;0;0;0;0;0;0;0;-2;-4;-5;-16;-5;-17;-5;-17;-5;-17;-6;-17;-6;-17;-6;-17;-7;-16;-7;-16;-7
2;-48;-90;188;-68;-64;11;0;0;0;0;0;0;0;3;-2;12;-8;11;-8;11;-8;12;-8;11;-9;11;-9;10;-9;10;-9;10;-9;10
2;-47;-90;83;83;-80;4;0;0;0;0;0;0;0;-4;1;-16;5;-16;5;-16;6;-16;6;-16;7;-16;7;-16;7;-15;7;-15;7;-15
2;-48;-90;110;110;-32;6;0;0;0;0;0;0;0;0;-4;3;-14;3;-15;3;-15;2;-15;2;-14;2;-14;2;-15;1;-14;1;-14;1
2;-48;-90;180;-76;64;11;0;0;0;0;0;0;0;2;-4;8;-14;8;-14;8;-14;8;-14;7;-14;7;-14;7;-14;6;-14;6;-14;6
2;-48;-90;178;-78;32;11;0;0;0;0;0;0;0;-1;-4;-1;-15;-1;-15;-1;-15;-1;-15;-1;-14;-2;-14;-2;-14;-2;-14;-2;-14;-3
2;-47;-90;83;83;-80;4;0;0;0;0;0;0;0;3;1;13;5;13;5;13;5;13;5;13;5;13;5;13;4;13;4;13;4;13
2;-47;-90;178;-78;32;11;0;0;0;0;0;0;0;2;2;11;10;11;10;11;10;11;9;12;9;12;9;12;9;12;8;12;8;12
2;-47;-90;189;-67;-48;11;0;0;0;0;0;0;0;-4;1;-15;4;-15;4;-15;4;-15;4;-15;5;-15;5;-14;5;-14;5;-14;6;-14
2;-47;-90;83;83;-80;4;0;0;0;0;0;0;0;-5;-1;-18;-1;-18;0;-18;0;-18;0;-18;0;-18;0;-17;1;-17;1;-17;1;-17
2;-47;-90;181;-75;80;11;0;0;0;0;0;0;0;2;-3;11;-12;11;-12;11;-12;11;-12;10;-12;10;-12;10;-13;10;-13;9;-12;9
2;-47;-90;186;-70;-96;11;0;0;0;0;0;0;0;-3;2;-12;11;-12;11;-11;11;-11;11;-11;11;-11;11;-11;12;-10;12;-10;12;-10
2;-47;-90;83;83;-80;4;0;0;0;0;0;0;0;-4;1;-14;4;-14;4;-14;4;-14;4;-14;4;-13;4;-13;5;-13;5;-13;5;-13
2;-47;-90;190;-66;-32;11;0;0;0;0;0;0;0;-2;3;-8;13;-8;13;-8;13;-8;13;-7;13;-7;13;-7;13;-6;13;-6;14;-6
2;-47;-90;83;83;-80;4;0;0;0;0;0;0;0;-2;2;-8;11;-8;11;-8;11;-8;11;-8;11;-7;11;-7;11;-7;11;-6;11;-6
2;-48;-90;180;-76;64;11;0;0;0;0;0;0;0;-3;-3;-10;-9;-10;-9;-10;-9;-10;-9;-10;-9;-10;-9;-11;-9;-11;-9;-11;-8;-11
2;-48;-90;82;82;32;5;0;0;0;0;0;0;0;4;4;16;18;17;18;19;18;20;17;21;16;22;16;23;15;23;14;23;13;24
